,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
5002,Katey Perry,Teenage Dream: The Complete Confection,2,455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),spotify:track:455AfCsOhhLPRc68sE01D8,0.00125,0.649,0.815,4.31e-05,0.671,-3.796,0.0415,126.03,0.765,75
5003,Katey Perry,Teenage Dream: The Complete Confection,3,6tS3XVuOyu10897O3ae7bi,California Gurls,spotify:track:6tS3XVuOyu10897O3ae7bi,0.00446,0.791,0.754,0.0,0.163,-3.729,0.0569,125.014,0.425,75
5005,Katey Perry,Teenage Dream: The Complete Confection,5,0rXw5rWZpOdfeeCbMln8MU,Peacock,spotify:track:0rXw5rWZpOdfeeCbMln8MU,0.0563,0.825,0.759,0.0,0.202,-3.121,0.0427,139.975,0.942,51
5006,Katey Perry,Teenage Dream: The Complete Confection,6,7s0YfJE6hNNYq9BV26iCw6,Circle The Drain,spotify:track:7s0YfJE6hNNYq9BV26iCw6,0.00735,0.7,0.775,0.0,0.082,-3.94,0.0809,134.932,0.751,46
5007,Katey Perry,Teenage Dream: The Complete Confection,7,3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,0.000802,0.687,0.792,0.0,0.2,-4.023,0.0353,133.962,0.864,72
5008,Katey Perry,Teenage Dream: The Complete Confection,8,4z8ssgZfs5TzKiO8HaGWXO,E.T.,spotify:track:4z8ssgZfs5TzKiO8HaGWXO,0.0213,0.603,0.872,0.0,0.366,-5.404,0.0792,150.104,0.691,69
5009,Katey Perry,Teenage Dream: The Complete Confection,9,6WR4l21xoK1pQDhjxg7wg7,Who Am I Living For?,spotify:track:6WR4l21xoK1pQDhjxg7wg7,0.0324,0.723,0.645,0.0,0.131,-6.392,0.0402,119.989,0.487,44
5010,Katey Perry,Teenage Dream: The Complete Confection,10,0SrCokfLVXjRV94KpP3iPm,Pearl,spotify:track:0SrCokfLVXjRV94KpP3iPm,0.127,0.559,0.577,0.0,0.31,-6.279,0.0381,116.126,0.219,43
5011,Katey Perry,Teenage Dream: The Complete Confection,11,089keBWJUOsI9wUeVr1uIr,Hummingbird Heartbeat,spotify:track:089keBWJUOsI9wUeVr1uIr,0.00241,0.596,0.896,0.0,0.0913,-2.946,0.0945,121.957,0.62,46
5012,Katey Perry,Teenage Dream: The Complete Confection,12,1EFNEJyZUsctm6yVzGqLl6,Not Like The Movies,spotify:track:1EFNEJyZUsctm6yVzGqLl6,0.881,0.402,0.479,2.75e-06,0.111,-7.75,0.0916,183.013,0.257,45
5013,Katey Perry,Teenage Dream: The Complete Confection,13,5jx8tCxiO0uIbo2uNia23K,The One That Got Away - Acoustic,spotify:track:5jx8tCxiO0uIbo2uNia23K,0.697,0.714,0.434,0.0,0.0919,-11.542,0.0396,123.942,0.352,67
5014,Katey Perry,Teenage Dream: The Complete Confection,14,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,spotify:track:1nZzRJbFvCEct3uzu04ZoL,0.000417,0.678,0.918,0.0,0.0744,-4.63,0.0355,130.028,0.769,74
5015,Katey Perry,Teenage Dream: The Complete Confection,15,5JLv62qFIS1DR3zGEcApRt,Wide Awake,spotify:track:5JLv62qFIS1DR3zGEcApRt,0.0749,0.514,0.683,2.64e-06,0.392,-5.099,0.0367,159.814,0.575,68
5016,Katey Perry,Teenage Dream: The Complete Confection,16,7GsYM767NTEiUFjq00tspw,Dressin' Up,spotify:track:7GsYM767NTEiUFjq00tspw,0.0201,0.715,0.783,0.000684,0.104,-6.146,0.0785,141.558,0.459,43
5019,Katey Perry,Teenage Dream: The Complete Confection,19,5Rilw7PyAua7lmQCYPiQKq,Tommie Sunshine's Megasix Smash-Up,spotify:track:5Rilw7PyAua7lmQCYPiQKq,0.0196,0.805,0.704,0.0,0.124,-1.878,0.0417,131.017,0.727,45
5042,Katey Perry,Teenage Dream,4,1mXuMM6zjPgjL4asbBsgnt,Firework,spotify:track:1mXuMM6zjPgjL4asbBsgnt,0.141,0.638,0.832,0.0,0.113,-5.039,0.049,124.071,0.648,73
5051,Katey Perry,Teenage Dream,13,0PRqWiyOFMHVee81mr1bp6,If We Ever Meet Again,spotify:track:0PRqWiyOFMHVee81mr1bp6,0.00796,0.645,0.606,0.0,0.0751,-7.157,0.0301,126.008,0.369,46
5053,Katey Perry,Teenage Dream,15,7BAuEd5WLrd4gHKyInRk4B,California Gurls - Passion Pit Main Mix,spotify:track:7BAuEd5WLrd4gHKyInRk4B,0.00526,0.726,0.63,0.000354,0.0679,-8.249,0.0504,131.966,0.763,30
5054,Katey Perry,Teenage Dream,16,38XaC5ruJI06vqa3uKeB0K,California Gurls - Armand Van Helden Remix,spotify:track:38XaC5ruJI06vqa3uKeB0K,0.0698,0.797,0.961,0.00482,0.329,-5.043,0.212,128.901,0.352,28
5055,Katey Perry,Teenage Dream,17,3CVi9Tc6zZgaHnkjvj7obb,Teenage Dream - Kaskade Club Remix,spotify:track:3CVi9Tc6zZgaHnkjvj7obb,0.000195,0.554,0.613,7.15e-06,0.19,-5.987,0.0982,125.983,0.572,30
5097,Katey Perry,Teenage Dream,14,27J2XiV0n0wjc2ZF9Y3zXH,Starstrukk,spotify:track:27J2XiV0n0wjc2ZF9Y3zXH,0.00153,0.605,0.795,0.0,0.207,-6.086,0.0712,139.896,0.263,20
5173,Katey Perry,Teenage Dream,14,6thrhxX8KYuhcqpVT488Jq,California Gurls - MSTRKRFT Main Mix,spotify:track:6thrhxX8KYuhcqpVT488Jq,0.00704,0.651,0.607,1.41e-06,0.0693,-4.352,0.0718,130.009,0.397,20
5175,Katey Perry,Teenage Dream,16,14QWEwDmem7WvTebFflddC,Peacock - Cory Enemy & Mia Moretti Vocal Club Mix,spotify:track:14QWEwDmem7WvTebFflddC,0.0373,0.796,0.805,0.0,0.0892,-4.238,0.186,129.999,0.738,14
5188,Katey Perry,Teenage Dream,13,06tHNmt00QbOsR40394yCJ,California Gurls - Innerpartysystem Main Mix,spotify:track:06tHNmt00QbOsR40394yCJ,0.00924,0.772,0.727,5.97e-05,0.652,-6.817,0.0845,124.993,0.603,2
5189,Katey Perry,Teenage Dream,1,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,spotify:track:5jzKL4BDMClWqRguW5qZvh,0.0162,0.719,0.798,2.34e-06,0.134,-4.582,0.0361,120.011,0.591,71
5213,Harry Styles,Harry's House,1,5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,spotify:track:5LYMamLv12UPbemOaTPyeV,0.258,0.72,0.715,0.0568,0.107,-4.652,0.04,107.041,0.357,86
5214,Harry Styles,Harry's House,2,1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,spotify:track:1qEmFfgcLObUfQm0j1W2CK,0.298,0.714,0.728,0.0,0.106,-4.595,0.0468,114.996,0.901,92
5215,Harry Styles,Harry's House,3,4j6kId9QIqhoXvqHKgSKa0,Grapejuice,spotify:track:4j6kId9QIqhoXvqHKgSKa0,0.357,0.645,0.721,0.143,0.204,-4.394,0.0336,182.928,0.88,82
5216,Harry Styles,Harry's House,4,4Dvkj6JhhA12EX05fT7y2e,As It Was,spotify:track:4Dvkj6JhhA12EX05fT7y2e,0.342,0.52,0.731,0.00101,0.311,-5.338,0.0557,173.93,0.662,93
5217,Harry Styles,Harry's House,5,51Zw1cKDgkad0CXv23HCMU,Daylight,spotify:track:51Zw1cKDgkad0CXv23HCMU,0.484,0.686,0.445,0.00144,0.175,-7.189,0.0398,145.5,0.626,85
5218,Harry Styles,Harry's House,6,3i058E8uxTsYqJ5NWZzqSj,Little Freak,spotify:track:3i058E8uxTsYqJ5NWZzqSj,0.719,0.559,0.535,0.000143,0.0954,-7.723,0.039,141.96,0.402,84
5219,Harry Styles,Harry's House,7,6uvh0In7u1Xn4HgxOfAn8O,Matilda,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,0.896,0.507,0.294,1.97e-05,0.0966,-10.0,0.04,114.199,0.386,86
5220,Harry Styles,Harry's House,8,35TyJIMR3xRouUuo2sjS6v,Cinema,spotify:track:35TyJIMR3xRouUuo2sjS6v,0.354,0.829,0.644,0.0511,0.0944,-7.696,0.0427,105.993,0.896,82
5221,Harry Styles,Harry's House,9,69w5X6uTrOaWM32IetSzvO,Daydreaming,spotify:track:69w5X6uTrOaWM32IetSzvO,0.311,0.707,0.811,0.0152,0.131,-5.298,0.0304,113.971,0.899,82
5222,Harry Styles,Harry's House,10,2NcQic8JxdjAlAHuNbOIRE,Keep Driving,spotify:track:2NcQic8JxdjAlAHuNbOIRE,0.321,0.721,0.479,0.00156,0.182,-9.669,0.226,164.948,0.902,83
5223,Harry Styles,Harry's House,11,0rzaRSujxA0bKyjJl6vHYq,Satellite,spotify:track:0rzaRSujxA0bKyjJl6vHYq,0.143,0.576,0.457,3.05e-05,0.0917,-6.473,0.0304,138.984,0.301,84
5224,Harry Styles,Harry's House,12,6qj02zSeEJGWZ4c0dn5QzJ,Boyfriends,spotify:track:6qj02zSeEJGWZ4c0dn5QzJ,0.935,0.417,0.202,0.0,0.108,-10.976,0.0357,118.029,0.323,80
5225,Harry Styles,Harry's House,13,1mw0RgNXIpYRyyCdBQbLgA,Love Of My Life,spotify:track:1mw0RgNXIpYRyyCdBQbLgA,0.669,0.555,0.536,0.0,0.0623,-8.233,0.0452,118.057,0.203,83
5226,Harry Styles,Fine Line,1,45S5WTQEGOB1VHr1Q4FuPl,Golden,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,0.21,0.448,0.838,0.000131,0.131,-5.257,0.0557,139.863,0.254,83
5227,Harry Styles,Fine Line,2,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,0.557,89
5228,Harry Styles,Fine Line,3,3jjujdWJ72nww5eGnfs2E7,Adore You,spotify:track:3jjujdWJ72nww5eGnfs2E7,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,0.569,85
5229,Harry Styles,Fine Line,4,4jAIqgrPjKLTY9Gbez25Qb,Lights Up,spotify:track:4jAIqgrPjKLTY9Gbez25Qb,0.0392,0.575,0.621,0.0045,0.141,-8.165,0.032,101.987,0.27,76
5230,Harry Styles,Fine Line,5,2IOFZdYYkFxEHVz1w34PoL,Cherry,spotify:track:2IOFZdYYkFxEHVz1w34PoL,0.615,0.53,0.512,0.00453,0.129,-9.261,0.0259,95.946,0.411,75
5231,Harry Styles,Fine Line,6,1ZMiCix7XSAbfAJlEZWMCp,Falling,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,0.0592,84
5232,Harry Styles,Fine Line,7,5JiH89mHrv9oWHlD0T326z,To Be So Lonely,spotify:track:5JiH89mHrv9oWHlD0T326z,0.618,0.758,0.436,1.61e-05,0.335,-7.269,0.0418,104.959,0.605,73
5233,Harry Styles,Fine Line,8,6SQLk9HSNketfgs2AyIiMs,She,spotify:track:6SQLk9HSNketfgs2AyIiMs,0.000532,0.535,0.521,0.371,0.19,-5.942,0.0272,140.026,0.457,75
5234,Harry Styles,Fine Line,9,6iYMfxznTBlcVOgRHab2W0,"Sunflower, Vol. 6",spotify:track:6iYMfxznTBlcVOgRHab2W0,0.000564,0.566,0.846,0.000795,0.121,-6.904,0.035,160.02,0.86,75
5235,Harry Styles,Fine Line,10,5IhzJOXNE7ki0IIJbZbnGq,Canyon Moon,spotify:track:5IhzJOXNE7ki0IIJbZbnGq,0.328,0.603,0.621,3.49e-05,0.119,-7.14,0.0267,94.022,0.7,73
5236,Harry Styles,Fine Line,11,03mMSLEJCPoGJwQhHpN5y0,Treat People With Kindness,spotify:track:03mMSLEJCPoGJwQhHpN5y0,0.128,0.653,0.869,2.2e-05,0.046,-3.725,0.0382,122.017,0.697,72
5237,Harry Styles,Fine Line,12,6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,0.172,0.306,0.347,0.00013,0.0485,-8.5,0.0334,120.996,0.0511,78
5238,Harry Styles,Harry Styles,1,4u9Y4Z9i9VaAbBK7rW1Rha,Meet Me in the Hallway,spotify:track:4u9Y4Z9i9VaAbBK7rW1Rha,0.747,0.537,0.383,0.00025,0.356,-6.528,0.0247,104.252,0.339,71
5239,Harry Styles,Harry Styles,2,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,spotify:track:5Ohxk2dO5COHF1krpoPigN,0.0275,0.516,0.595,0.0,0.109,-4.63,0.0313,119.972,0.222,83
5240,Harry Styles,Harry Styles,3,3Dwq1oiOFys6Sxr5SslmXw,Carolina,spotify:track:3Dwq1oiOFys6Sxr5SslmXw,0.000569,0.624,0.673,1.54e-06,0.104,-4.017,0.0268,121.986,0.458,71
5241,Harry Styles,Harry Styles,4,4B1rpPmQXwj78wk6aIGwwU,Two Ghosts,spotify:track:4B1rpPmQXwj78wk6aIGwwU,0.234,0.386,0.407,1.86e-06,0.0999,-7.095,0.0268,69.387,0.456,72
5242,Harry Styles,Harry Styles,5,5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,spotify:track:5kRPPEWFJIMox5qIkQkiz5,0.746,0.427,0.262,0.0,0.068,-8.541,0.0276,104.085,0.228,76
5243,Harry Styles,Harry Styles,6,5Lbsc65org0b85kNsPkluY,Only Angel,spotify:track:5Lbsc65org0b85kNsPkluY,0.287,0.554,0.842,0.0,0.106,-4.113,0.0397,114.036,0.348,71
5244,Harry Styles,Harry Styles,7,33SNO8AaciGbNaQFkxvPrW,Kiwi,spotify:track:33SNO8AaciGbNaQFkxvPrW,0.00064,0.375,0.93,0.0,0.318,-2.631,0.0561,147.124,0.491,77
5245,Harry Styles,Harry Styles,8,5LABCxgmP7DATATIJXOh6n,Ever Since New York,spotify:track:5LABCxgmP7DATATIJXOh6n,0.2,0.389,0.537,3.13e-06,0.125,-6.761,0.0309,127.964,0.383,70
5246,Harry Styles,Harry Styles,9,33bURv895AN4FkBvgFo2dx,Woman,spotify:track:33bURv895AN4FkBvgFo2dx,0.0169,0.624,0.647,0.0038,0.221,-4.68,0.0335,136.022,0.379,72
5247,Harry Styles,Harry Styles,10,1IF5UcqRO42D12vYwceOY6,From the Dining Table,spotify:track:1IF5UcqRO42D12vYwceOY6,0.804,0.671,0.156,0.0518,0.113,-16.288,0.0371,94.08,0.201,74
5262,Doja Cat,Twelve Carat Toothache (Deluxe),15,753lkDSNs2u188xbl8Vrnx,Waiting For Never,spotify:track:753lkDSNs2u188xbl8Vrnx,0.115,0.593,0.834,0.0,0.191,-3.738,0.0424,151.944,0.555,72
5263,Doja Cat,Twelve Carat Toothache (Deluxe),16,6p49tiDlXi6m9BD20P0z05,Hateful,spotify:track:6p49tiDlXi6m9BD20P0z05,0.0281,0.535,0.724,0.0,0.0782,-5.498,0.0673,147.083,0.179,68
5280,Doja Cat,Twelve Carat Toothache,1,67dU06KGaJHLLlo5Y5bkD2,Reputation,spotify:track:67dU06KGaJHLLlo5Y5bkD2,0.671,0.314,0.439,0.0,0.181,-5.726,0.0311,180.119,0.364,72
5281,Doja Cat,Twelve Carat Toothache,2,32vE1nuG8T9c8bhmZdRY6d,Cooped Up (with Roddy Ricch),spotify:track:32vE1nuG8T9c8bhmZdRY6d,0.038,0.669,0.773,0.0,0.113,-5.619,0.153,93.923,0.377,79
5282,Doja Cat,Twelve Carat Toothache,3,1NvpO1o8SpkdH3txtJQQc7,Lemon Tree,spotify:track:1NvpO1o8SpkdH3txtJQQc7,0.083,0.611,0.584,0.0,0.432,-6.897,0.0301,116.106,0.181,73
5283,Doja Cat,Twelve Carat Toothache,4,6Kfoo60npYPdvNxMPMiDpX,Wrapped Around Your Finger,spotify:track:6Kfoo60npYPdvNxMPMiDpX,0.0493,0.744,0.628,0.0,0.317,-5.435,0.0287,119.966,0.539,74
5284,Doja Cat,Twelve Carat Toothache,5,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),spotify:track:0O6u0VJ46W86TxN9wgyqDj,0.121,0.733,0.67,0.0,0.121,-6.009,0.0751,100.964,0.472,91
5285,Doja Cat,Twelve Carat Toothache,6,4IxeKzzxUSEgivgtbSbyIK,I Cannot Be (A Sadder Song) (with Gunna),spotify:track:4IxeKzzxUSEgivgtbSbyIK,0.0712,0.517,0.668,0.0,0.407,-6.012,0.116,79.782,0.646,71
5286,Doja Cat,Twelve Carat Toothache,7,2meHtZ7N97pJfvTL4hYtfv,Insane,spotify:track:2meHtZ7N97pJfvTL4hYtfv,0.0597,0.645,0.671,8e-06,0.11,-7.208,0.0459,82.546,0.365,72
5287,Doja Cat,Twelve Carat Toothache,8,6R9c642Hs3tOdLowjYaWt2,Love/Hate Letter To Alcohol (with Fleet Foxes),spotify:track:6R9c642Hs3tOdLowjYaWt2,0.037,0.475,0.569,0.00129,0.232,-7.073,0.0343,108.007,0.0395,68
5288,Doja Cat,Twelve Carat Toothache,9,2OcSE0EXzgUuqkM1NIJPHJ,Wasting Angels (with The Kid LAROI),spotify:track:2OcSE0EXzgUuqkM1NIJPHJ,0.801,0.583,0.43,0.0,0.0867,-7.748,0.0353,84.967,0.367,74
5289,Doja Cat,Twelve Carat Toothache,10,7JyFwJC3uRpiNfq7oKafgn,Euthanasia,spotify:track:7JyFwJC3uRpiNfq7oKafgn,0.177,0.301,0.303,0.031,0.0979,-12.39,0.0458,141.997,0.0384,64
5290,Doja Cat,Twelve Carat Toothache,11,5Ja2u1FPlVxrxeMWEa2dcn,When I’m Alone,spotify:track:5Ja2u1FPlVxrxeMWEa2dcn,0.0346,0.485,0.656,0.0,0.155,-6.121,0.0528,140.107,0.106,68
5291,Doja Cat,Twelve Carat Toothache,12,2GUSz3vtf8jhVXri1CTrQX,Waiting For A Miracle,spotify:track:2GUSz3vtf8jhVXri1CTrQX,0.8,0.491,0.278,1.99e-06,0.111,-11.29,0.0424,127.136,0.0718,62
5292,Doja Cat,Twelve Carat Toothache,13,1nltpRhEiXikwDlVn4UADk,One Right Now (with The Weeknd),spotify:track:1nltpRhEiXikwDlVn4UADk,0.0363,0.682,0.764,0.0,0.103,-5.411,0.0477,97.023,0.701,74
5293,Doja Cat,Twelve Carat Toothache,14,0lmRKkc33g1N9fWW9nZPVc,"New Recording 12, Jan 3, 2020",spotify:track:0lmRKkc33g1N9fWW9nZPVc,0.927,0.477,0.162,0.000299,0.179,-15.34,0.0545,106.144,0.211,60
5308,Doja Cat,Hollywood's Bleeding,1,7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,spotify:track:7sWRlDoTDX8geTR8zzr2vt,0.331,0.405,0.646,0.0,0.103,-3.206,0.0476,130.218,0.17,74
5309,Doja Cat,Hollywood's Bleeding,2,05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,0.0545,0.617,0.684,0.0,0.104,-3.618,0.0439,132.113,0.295,72
5310,Doja Cat,Hollywood's Bleeding,3,0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),spotify:track:0Xek5rqai2jcOWCYWJfVCF,0.0588,0.542,0.674,0.0,0.0955,-4.169,0.21,76.388,0.667,72
5311,Doja Cat,Hollywood's Bleeding,4,1YscJ7yVTlFxW3eF6pv5ba,Allergic,spotify:track:1YscJ7yVTlFxW3eF6pv5ba,0.154,0.665,0.741,3.02e-05,0.345,-3.694,0.0787,144.968,0.57,63
5312,Doja Cat,Hollywood's Bleeding,5,2J0NXdHr6MYvKDSxB7k3V2,A Thousand Bad Times,spotify:track:2J0NXdHr6MYvKDSxB7k3V2,0.105,0.632,0.732,1.15e-05,0.111,-3.498,0.092,159.0,0.317,66
5313,Doja Cat,Hollywood's Bleeding,6,21jGcNKet2qwijlDFuPiPb,Circles,spotify:track:21jGcNKet2qwijlDFuPiPb,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,0.553,86
5314,Doja Cat,Hollywood's Bleeding,7,2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey),spotify:track:2C6WXnmZ66tHhHlnvwePiK,0.19,0.614,0.66,0.0,0.211,-2.848,0.0441,145.01,0.452,71
5315,Doja Cat,Hollywood's Bleeding,8,12Fkyg9lpmaz2zmKOfw2Y2,On The Road (feat. Meek Mill & Lil Baby),spotify:track:12Fkyg9lpmaz2zmKOfw2Y2,0.0589,0.442,0.737,0.0,0.102,-5.046,0.109,112.93,0.21,69
5316,Doja Cat,Hollywood's Bleeding,9,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),spotify:track:7CZyCXKG6d5ALeq41sLzbw,0.0906,0.499,0.8,0.0,0.147,-2.665,0.0502,139.919,0.272,74
5317,Doja Cat,Hollywood's Bleeding,10,1ckLp8lCl8LipXI0ypX72m,I'm Gonna Be,spotify:track:1ckLp8lCl8LipXI0ypX72m,0.703,0.746,0.559,0.0,0.148,-4.008,0.0316,117.943,0.368,68
5318,Doja Cat,Hollywood's Bleeding,11,5KE9b4x7Zj2A8XtbkqhqTe,Staring At The Sun (feat. SZA),spotify:track:5KE9b4x7Zj2A8XtbkqhqTe,0.25,0.724,0.772,0.0,0.308,-4.389,0.184,95.074,0.347,66
5319,Doja Cat,Hollywood's Bleeding,12,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,0.925,79
5320,Doja Cat,Hollywood's Bleeding,13,0KAzP1Rbp0Vz5pw8i1KDDI,Internet,spotify:track:0KAzP1Rbp0Vz5pw8i1KDDI,0.841,0.469,0.489,0.0,0.103,-6.071,0.0314,74.013,0.201,59
5321,Doja Cat,Hollywood's Bleeding,14,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,0.456,0.548,0.653,0.0,0.103,-3.875,0.081,150.068,0.163,79
5322,Doja Cat,Hollywood's Bleeding,15,2cvOfKHOHgwQlLiuLKP2xR,Myself,spotify:track:2cvOfKHOHgwQlLiuLKP2xR,0.102,0.476,0.701,0.0,0.242,-4.234,0.0349,163.882,0.405,63
5323,Doja Cat,Hollywood's Bleeding,16,6b2mfHMqWCA74XmUuVJm8r,I Know,spotify:track:6b2mfHMqWCA74XmUuVJm8r,0.497,0.666,0.603,0.0,0.112,-5.671,0.0763,102.94,0.262,64
5324,Doja Cat,Hollywood's Bleeding,17,7xQAfvXzm3AkraOtGPWIZg,Wow.,spotify:track:7xQAfvXzm3AkraOtGPWIZg,0.136,0.829,0.539,1.78e-06,0.103,-7.359,0.208,99.96,0.388,79
5342,Doja Cat,beerbongs & bentleys,1,3fpVWegR6YOS1Yk5HSMYIq,Paranoid,spotify:track:3fpVWegR6YOS1Yk5HSMYIq,0.038,0.625,0.536,2.31e-05,0.167,-5.428,0.0776,159.914,0.253,68
5343,Doja Cat,beerbongs & bentleys,2,5VuxWXbt7XENQCtE9TzpTv,Spoil My Night (feat. Swae Lee),spotify:track:5VuxWXbt7XENQCtE9TzpTv,0.341,0.672,0.717,2.4e-05,0.106,-2.714,0.034,160.981,0.225,66
5344,Doja Cat,beerbongs & bentleys,3,2VdT56BGpdqNHUgOe1j5vc,Rich & Sad,spotify:track:2VdT56BGpdqNHUgOe1j5vc,0.198,0.599,0.571,0.0,0.0969,-4.998,0.0665,151.974,0.285,70
5345,Doja Cat,beerbongs & bentleys,4,5lZZmityu9TAjNvSY6GLhR,Zack And Codeine,spotify:track:5lZZmityu9TAjNvSY6GLhR,0.15,0.738,0.824,0.0,0.132,-5.165,0.0437,138.039,0.386,64
5346,Doja Cat,beerbongs & bentleys,5,5ffntNJnJOeFv7b7DCd0Bw,Takin' Shots,spotify:track:5ffntNJnJOeFv7b7DCd0Bw,0.61,0.762,0.621,0.0,0.464,-6.24,0.0866,120.056,0.593,62
5347,Doja Cat,beerbongs & bentleys,6,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),spotify:track:0e7ipj03S05BNilyu5bRzt,0.124,0.585,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,0.129,83
5348,Doja Cat,beerbongs & bentleys,7,09IOPhEh1OMe0HD9b36FJk,Over Now,spotify:track:09IOPhEh1OMe0HD9b36FJk,0.139,0.569,0.777,0.0,0.132,-4.041,0.0834,164.027,0.181,66
5349,Doja Cat,beerbongs & bentleys,8,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),spotify:track:3swc6WTsr7rl9DqQKQA55C,0.546,0.75,0.56,0.0,0.111,-8.094,0.105,140.06,0.459,78
5350,Doja Cat,beerbongs & bentleys,9,7dt6x5M1jzdTEt8oCbisTK,Better Now,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.331,0.68,0.578,0.0,0.135,-5.804,0.04,145.038,0.341,80
5351,Doja Cat,beerbongs & bentleys,10,6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),spotify:track:6IaieqiCVvsNvEt6Y7yOFa,0.513,0.797,0.55,0.0,0.0786,-4.166,0.24,134.206,0.543,69
5352,Doja Cat,beerbongs & bentleys,11,4qWCFTuNnmGNdY4egtb4ZY,Otherside,spotify:track:4qWCFTuNnmGNdY4egtb4ZY,0.318,0.652,0.643,2.87e-06,0.208,-5.667,0.0353,104.932,0.109,63
5354,Doja Cat,beerbongs & bentleys,13,1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,spotify:track:1ZemPoaj7LBj1RAQrb89EC,0.145,0.652,0.591,5.65e-06,0.164,-7.274,0.0418,121.873,0.274,62
5355,Doja Cat,beerbongs & bentleys,14,688QpQAwqsLdBR6lr13wK1,Same Bitches (feat. G-Eazy & YG),spotify:track:688QpQAwqsLdBR6lr13wK1,0.434,0.731,0.774,3.34e-06,0.114,-5.273,0.0555,100.005,0.219,64
5356,Doja Cat,beerbongs & bentleys,15,0R6Jlsq25eZB3Wftpxi3oF,Jonestown (Interlude),spotify:track:0R6Jlsq25eZB3Wftpxi3oF,0.755,0.38,0.454,0.623,0.263,-10.271,0.0362,77.592,0.288,55
5357,Doja Cat,beerbongs & bentleys,16,1D2L6MefbXon28PzIk9I3r,92 Explorer,spotify:track:1D2L6MefbXon28PzIk9I3r,0.265,0.798,0.733,1.25e-06,0.114,-4.811,0.0476,146.046,0.861,68
5358,Doja Cat,beerbongs & bentleys,17,32lItqlMi4LBhb4k0BaSaC,Candy Paint,spotify:track:32lItqlMi4LBhb4k0BaSaC,0.64,0.664,0.667,1.22e-06,0.0753,-5.941,0.154,180.064,0.381,75
5359,Doja Cat,beerbongs & bentleys,18,0MrRAUcB8AZiB9ue2VOBYe,Sugar Wraith,spotify:track:0MrRAUcB8AZiB9ue2VOBYe,0.262,0.606,0.775,0.0,0.1,-4.269,0.0671,164.02,0.307,63
5361,Doja Cat,beerbongs & bentleys,2,1RAI8bswNBe6n6KaC6hqod,Spoil My Night,spotify:track:1RAI8bswNBe6n6KaC6hqod,0.301,0.671,0.712,1.7e-05,0.107,-2.689,0.0337,160.916,0.259,37
5365,Doja Cat,beerbongs & bentleys,6,19bX4zmC2zDben2ldhoRB3,rockstar,spotify:track:19bX4zmC2zDben2ldhoRB3,0.145,0.594,0.507,0.000871,0.132,-6.141,0.0816,159.729,0.137,54
